2020-11-13 21:53:22.301 - INFO - 7999 - azureml.train.automl.automlconfig._start_execution:219 - No compute target or run config provided. Running local legacy run.
2020-11-13 21:53:22.304 - INFO - 7999 - azureml.train.automl.automlconfig._start_execution:259 - Submitting local legacy run.
2020-11-13 21:53:22.305 - INFO - 7999 - azureml.automl.core.package_utilities._log_activity:54 - ActivityStarted: PackagesCheck
2020-11-13 21:53:22.338 - INFO - 7999 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:277 - Package: json-logging-py, Version: 0.2 found.
2020-11-13 22:17:31.569 - INFO - 7999 - azureml.automl.runtime.fit_pipeline._log_activity:92 - ActivityCompleted: Activity=MetricsAndSaveModel, HowEnded=Success, Duration=1691.33[ms]
2020-11-13 22:17:32.051 - INFO - 7999 - azureml.automl.runtime.fit_pipeline._log_metrics_info:824 - run_id:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_38, pipeline_id:a412c5528a2193e54f084bb7d1d66e78643d1bb1,The following metrics have been logged for the child run: {'accuracy': 0.9076522870149578, 'f1_score_weighted': 0.8991119771441216, 'f1_score_micro': 0.9076522870149578, 'matthews_correlation': 0.4664051730281457, 'AUC_macro': 0.9371537457661733, 'accuracy_table': <class 'dict'>, 'precision_score_macro': 0.7814702642488998, 'log_loss': 0.19005565425461132, 'recall_score_micro': 0.9076522870149578, 'AUC_weighted': 0.9371537457661733, 'recall_score_weighted': 0.9076522870149578, 'precision_score_micro': 0.9076522870149578, 'AUC_micro': 0.9772561534855007, 'recall_score_macro': 0.6933574354387585, 'average_precision_score_micro': 0.9782819173264207, 'f1_score_macro': 0.7258467564899016, 'average_precision_score_macro': 0.7925773888397971, 'precision_score_weighted': 0.8964558440198249, 'weighted_accuracy': 0.9608636071806889, 'confusion_matrix': <class 'dict'>, 'norm_macro_recall': 0.386714870877517, 'balanced_accuracy': 0.6933574354387585, 'average_precision_score_weighted': 0.9472801526656722, 'fit_time': 0.2984416, 'train time': 0.32802, 'predict_time': 0.029578399999999998}.
2020-11-13 22:17:32.051 - INFO - 7999 - azureml.automl.runtime.fit_pipeline._run_model_explanability:403 - Bypassing model explanations as the explanations for the best run will be performed during training
2020-11-13 22:17:32.297 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_38][End fit_pipeline]memory usage 1508732928
2020-11-13 22:17:32.297 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_38][End fit_pipeline]child memory usage 1669529600
2020-11-13 22:17:32.297 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_38][End fit_pipeline]cpu time 125.10538
2020-11-13 22:17:32.298 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_38][End fit_pipeline]child cpu time 651.225753
2020-11-13 22:17:32.429 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_38][End fit_pipeline]memory usage 1508716544
2020-11-13 22:17:32.430 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_38][End fit_pipeline]child memory usage 1669513216
2020-11-13 22:17:32.430 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_38][End fit_pipeline]cpu time 125.147528
2020-11-13 22:17:32.430 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_38][End fit_pipeline]child cpu time 651.225753
2020-11-13 22:17:32.430 - INFO - 7999 - azureml.train.automl.runtime._automl_job_phases.training_iteration.run:61 - Child run completed with accuracy=0.9076522870149578 after 0.32802 seconds.
2020-11-13 22:17:32.430 - INFO - 7999 - azureml.automl.core._run.run_lifecycle_utilities.complete_run:72 - Marking run AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_38 as Completed.
2020-11-13 22:17:38.688 - INFO - 7999 - azureml.train.automl.runtime._runtime_client._log_activity:92 - ActivityCompleted: Activity=FitIteration, HowEnded=Success, Duration=30590.76[ms]
2020-11-13 22:17:38.688 - INFO - 7999 - azureml.train.automl.runtime._runtime_client._execute_all_iterations:441 - Start iteration: 39
2020-11-13 22:17:38.691 - INFO - 7999 - azureml.train.automl.runtime._runtime_client._log_activity:54 - ActivityStarted: FitIteration
2020-11-13 22:17:38.691 - INFO - 7999 - azureml.train.automl._azureautomlclient._log_activity:54 - ActivityStarted: GetPipeline
2020-11-13 22:17:38.691 - INFO - 7999 - azureml.train.automl._azureautomlclient._get_tasks:725 - Querying Jasmine for a max of next 1 tasks.
2020-11-13 22:17:39.843 - INFO - 7999 - azureml.train.automl._azureautomlclient._log_activity:92 - ActivityCompleted: Activity=GetPipeline, HowEnded=Success, Duration=1152.25[ms]
2020-11-13 22:17:39.843 - INFO - 7999 - azureml.train.automl.runtime._runtime_client._fit_iteration:648 - Received pipeline ID 9073d96776301d86cf86025bd59e998553bf83bb
2020-11-13 22:17:39.908 - INFO - 7999 - azureml.automl.core._run.run_lifecycle_utilities.start_run:54 - Marking run AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39 as Started.
2020-11-13 22:17:40.089 - INFO - 7999 - azureml.train.automl.runtime._automl_job_phases.training_iteration.run:36 - Beginning the training iteration for run AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39.
2020-11-13 22:17:40.092 - INFO - 7999 - azureml.automl.runtime.fit_pipeline.log_system_info:398 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39]CPU logical cores: 2, CPU cores: 2, virtual memory: 7308169216, swap memory: 0.
2020-11-13 22:17:40.092 - INFO - 7999 - azureml.automl.runtime.fit_pipeline.log_system_info:405 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39]Platform information: Linux.
2020-11-13 22:17:40.143 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][Starting fit_pipeline]memory usage 1508704256
2020-11-13 22:17:40.143 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][Starting fit_pipeline]child memory usage 1669500928
2020-11-13 22:17:40.144 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][Starting fit_pipeline]cpu time 125.570701
2020-11-13 22:17:40.144 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][Starting fit_pipeline]child cpu time 651.225753
2020-11-13 22:17:40.145 - INFO - 7999 - azureml.automl.runtime.fit_pipeline._check_iteration_time:778 - Component PrepareData finished after 0.0008664333333333333 minutes.
2020-11-13 22:17:40.193 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][Before executing pipeline]memory usage 1508704256
2020-11-13 22:17:40.194 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][Before executing pipeline]child memory usage 1669500928
2020-11-13 22:17:40.194 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][Before executing pipeline]cpu time 125.58935
2020-11-13 22:17:40.195 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_52410cd2-9c6f-4f3b-b82b-d3e1ea42e0c0_39][Before executing pipeline]child cpu time 651.225753
2020-11-13 22:17:40.195 - INFO - 7999 - azureml.automl.runtime.pipeline_run_helper._log_activity:54 - ActivityStarted: RunPipeline
2020-11-13 22:17:40.293 - INFO - 7999 - azureml.automl.runtime.shared.resource_limits.__init__:78 - Limits set to mem_in_mb=None, wall_time_in_s=480, total_wall_time_in_s=31449600, cpu_time_in_s=None, num_processes=None, grace_period_in_s=None, 
2020-11-13 22:17:40.293 - INFO - 7999 - azureml.automl.runtime.shared.limit_function_call_spawn.execute:102 - Calling function <bound method ClientRunner._run of <azureml.automl.runtime.shared.runner.ClientRunner object at 0x7f5d84438588>> with argument types: [<class 'azureml.automl.runtime.shared.datasets.ClientDatasets'>, <class 'azureml.automl.runtime.shared.pipeline_spec.PipelineSpec'>, <class 'azureml.automl.runtime.shared.problem_info.ProblemInfo'>], {'sets_to_run': <class 'list'>, 'subsample_percent': <class 'float'>, 'random_state': <class 'NoneType'>, 'subsample_seed': <class 'NoneType'>, 'include_models': <class 'bool'>}
2020-11-13 22:17:40.842 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 1508724736
2020-11-13 22:17:40.843 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1688432640
2020-11-13 22:17:40.844 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 125.70594
2020-11-13 22:17:40.844 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 651.225753
2020-11-13 22:17:46.254 - INFO - 19115 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Feature sweeping enabled: False
2020-11-13 22:17:46.255 - INFO - 19115 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Feature sweeping timeout: 86400
2020-11-13 22:17:46.260 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: Run
2020-11-13 22:17:46.261 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2020-11-13 22:17:46.261 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2020-11-13 22:17:46.261 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2020-11-13 22:17:46.293 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X_valid': <_SavedAsProtocol.PICKLE: 1>, 'y_valid': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight_valid': <_SavedAsProtocol.PICKLE: 1>, 'x_raw_column_names': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits_indices': <_SavedAsProtocol.PICKLE: 1>, 'transformers': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits': <_SavedAsProtocol.PICKLE: 1>, '_on_demand_pickle_keys': <_SavedAsProtocol.PICKLE: 1>, 'timeseries': <_SavedAsProtocol.PICKLE: 1>, 'timeseries_param_dict': <_SavedAsProtocol.PICKLE: 1>, 'data_snapshot_str': <_SavedAsProtocol.PICKLE: 1>, 'class_labels': <_SavedAsProtocol.NUMPY: 2>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2020-11-13 22:17:46.309 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=48.23[ms]
2020-11-13 22:17:46.309 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2020-11-13 22:17:46.309 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: dataset_cached_keys
2020-11-13 22:17:46.325 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=15.16[ms]
2020-11-13 22:17:46.325 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2020-11-13 22:17:46.325 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized train CV splits
2020-11-13 22:17:46.337 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: class_labels
2020-11-13 22:17:46.349 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: X
2020-11-13 22:17:46.401 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: train CV splits
2020-11-13 22:17:46.412 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: X_raw
2020-11-13 22:17:46.516 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: y
2020-11-13 22:17:46.542 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: y_raw
2020-11-13 22:17:46.563 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=237.64[ms]
2020-11-13 22:17:46.563 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: RunCV
2020-11-13 22:17:46.563 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2020-11-13 22:17:46.563 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2020-11-13 22:17:46.563 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2020-11-13 22:17:46.575 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X_valid': <_SavedAsProtocol.PICKLE: 1>, 'y_valid': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight_valid': <_SavedAsProtocol.PICKLE: 1>, 'x_raw_column_names': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits_indices': <_SavedAsProtocol.PICKLE: 1>, 'transformers': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits': <_SavedAsProtocol.PICKLE: 1>, '_on_demand_pickle_keys': <_SavedAsProtocol.PICKLE: 1>, 'timeseries': <_SavedAsProtocol.PICKLE: 1>, 'timeseries_param_dict': <_SavedAsProtocol.PICKLE: 1>, 'data_snapshot_str': <_SavedAsProtocol.PICKLE: 1>, 'class_labels': <_SavedAsProtocol.NUMPY: 2>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2020-11-13 22:17:46.587 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=23.73[ms]
2020-11-13 22:17:46.587 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2020-11-13 22:17:46.587 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_0
2020-11-13 22:17:46.663 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=75.95[ms]
2020-11-13 22:17:46.665 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: TimeFit
2020-11-13 22:17:48.433 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=1767.98[ms]
2020-11-13 22:17:48.434 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: Predict
2020-11-13 22:17:48.474 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=40.6[ms]
2020-11-13 22:17:48.475 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: ComputeMetrics
2020-11-13 22:17:48.477 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities.log_classification_debug:142 - Classification metrics debug: {'y_test': (4613,), 'y_pred_probs': (4613, 2), 'unique_y_test': (2,), 'class_labels': (2,), 'train_labels': (2,), 'n_missing_train': 0, 'n_missing_valid': 0, 'sample_weight': None}
2020-11-13 22:17:48.549 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=74.26[ms]
2020-11-13 22:17:48.550 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2020-11-13 22:17:48.550 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2020-11-13 22:17:48.551 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2020-11-13 22:17:48.562 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X_valid': <_SavedAsProtocol.PICKLE: 1>, 'y_valid': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight_valid': <_SavedAsProtocol.PICKLE: 1>, 'x_raw_column_names': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits_indices': <_SavedAsProtocol.PICKLE: 1>, 'transformers': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits': <_SavedAsProtocol.PICKLE: 1>, '_on_demand_pickle_keys': <_SavedAsProtocol.PICKLE: 1>, 'timeseries': <_SavedAsProtocol.PICKLE: 1>, 'timeseries_param_dict': <_SavedAsProtocol.PICKLE: 1>, 'data_snapshot_str': <_SavedAsProtocol.PICKLE: 1>, 'class_labels': <_SavedAsProtocol.NUMPY: 2>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2020-11-13 22:17:48.575 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=25.0[ms]
2020-11-13 22:17:48.576 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2020-11-13 22:17:48.576 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_1
2020-11-13 22:17:48.652 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=75.71[ms]
2020-11-13 22:17:48.652 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: TimeFit
2020-11-13 22:17:50.257 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=1604.84[ms]
2020-11-13 22:17:50.258 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: Predict
2020-11-13 22:17:50.293 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=35.06[ms]
2020-11-13 22:17:50.293 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: ComputeMetrics
2020-11-13 22:17:50.294 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities.log_classification_debug:142 - Classification metrics debug: {'y_test': (4613,), 'y_pred_probs': (4613, 2), 'unique_y_test': (2,), 'class_labels': (2,), 'train_labels': (2,), 'n_missing_train': 0, 'n_missing_valid': 0, 'sample_weight': None}
2020-11-13 22:17:50.370 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=77.24[ms]
2020-11-13 22:17:50.371 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2020-11-13 22:17:50.371 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2020-11-13 22:17:50.371 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2020-11-13 22:17:50.393 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_3': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_4': <_SavedAsProtocol.PICKLE: 1>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X_valid': <_SavedAsProtocol.PICKLE: 1>, 'y_valid': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight_valid': <_SavedAsProtocol.PICKLE: 1>, 'x_raw_column_names': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits_indices': <_SavedAsProtocol.PICKLE: 1>, 'transformers': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits': <_SavedAsProtocol.PICKLE: 1>, '_on_demand_pickle_keys': <_SavedAsProtocol.PICKLE: 1>, 'timeseries': <_SavedAsProtocol.PICKLE: 1>, 'timeseries_param_dict': <_SavedAsProtocol.PICKLE: 1>, 'data_snapshot_str': <_SavedAsProtocol.PICKLE: 1>, 'class_labels': <_SavedAsProtocol.NUMPY: 2>, 'X_raw': <_SavedAsProtocol.PICKLE: 1>, 'y_raw': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2020-11-13 22:17:50.403 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=32.5[ms]
2020-11-13 22:17:50.403 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: get
2020-11-13 22:17:50.404 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_2
2020-11-13 22:17:50.524 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:92 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=120.39[ms]
2020-11-13 22:17:50.525 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:54 - ActivityStarted: TimeFit
2020-11-13 22:17:50.988 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 1508802560
2020-11-13 22:17:50.989 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 2318995456
2020-11-13 22:17:50.989 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 126.387645
2020-11-13 22:17:50.990 - INFO - 7999 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 651.225753
2020-11-13 22:17:52.169 - INFO - 19115 - azureml.automl.runtime.shared.runner._log_activity:92 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=1643.69[ms]
2020-11-13 22:17:52.169 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: Predict
2020-11-13 22:17:52.212 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=43.05[ms]
2020-11-13 22:17:52.213 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:54 - ActivityStarted: ComputeMetrics
2020-11-13 22:17:52.214 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities.log_classification_debug:142 - Classification metrics debug: {'y_test': (4613,), 'y_pred_probs': (4613, 2), 'unique_y_test': (2,), 'class_labels': (2,), 'train_labels': (2,), 'n_missing_train': 0, 'n_missing_valid': 0, 'sample_weight': None}
2020-11-13 22:17:52.291 - INFO - 19115 - azureml.automl.runtime.shared.metrics_utilities._log_activity:92 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=78.53[ms]
2020-11-13 22:17:52.292 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2020-11-13 22:17:52.292 - INFO - 19115 - azureml.automl.runtime.shared.cache_store._log_activity:54 - ActivityStarted: load
2020-11-13 22:17:52.292 - INFO - 19115 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
